Date_Record_ID,Date_Time,Date,Day,Month,Month_Name,Quarter,Year,Weekday
DR01815,2026-01-07 19:00:00,2026-01-07,7,1,January,Q1,2026,Wednesday
DR01816,2026-01-07 19:30:00,2026-01-07,7,1,January,Q1,2026,Wednesday
DR01817,2026-01-07 20:00:00,2026-01-07,7,1,January,Q1,2026,Wednesday
DR01818,2026-01-07 20:30:00,2026-01-07,7,1,January,Q1,2026,Wednesday
DR01819,2026-01-07 21:00:00,2026-01-07,7,1,January,Q1,2026,Wednesday
DR01820,2026-01-07 21:30:00,2026-01-07,7,1,January,Q1,2026,Wednesday
DR01821,2026-01-07 22:00:00,2026-01-07,7,1,January,Q1,2026,Wednesday
DR01822,2026-01-07 22:30:00,2026-01-07,7,1,January,Q1,2026,Wednesday
DR01823,2026-01-07 23:00:00,2026-01-07,7,1,January,Q1,2026,Wednesday
DR01824,2026-01-07 23:30:00,2026-01-07,7,1,January,Q1,2026,Wednesday
DR01825,2026-01-08 00:00:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01826,2026-01-08 00:30:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01827,2026-01-08 01:00:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01828,2026-01-08 01:30:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01829,2026-01-08 02:00:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01830,2026-01-08 02:30:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01831,2026-01-08 03:00:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01832,2026-01-08 03:30:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01833,2026-01-08 04:00:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01834,2026-01-08 04:30:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01835,2026-01-08 05:00:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01836,2026-01-08 05:30:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01837,2026-01-08 06:00:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01838,2026-01-08 06:30:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01839,2026-01-08 07:00:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01840,2026-01-08 07:30:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01841,2026-01-08 08:00:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01842,2026-01-08 08:30:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01843,2026-01-08 09:00:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01844,2026-01-08 09:30:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01845,2026-01-08 10:00:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01846,2026-01-08 10:30:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01847,2026-01-08 11:00:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01848,2026-01-08 11:30:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01849,2026-01-08 12:00:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01850,2026-01-08 12:30:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01851,2026-01-08 13:00:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01852,2026-01-08 13:30:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01853,2026-01-08 14:00:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01854,2026-01-08 14:30:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01855,2026-01-08 15:00:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01856,2026-01-08 15:30:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01857,2026-01-08 16:00:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01858,2026-01-08 16:30:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01859,2026-01-08 17:00:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01860,2026-01-08 17:30:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01861,2026-01-08 18:00:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01862,2026-01-08 18:30:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01863,2026-01-08 19:00:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01864,2026-01-08 19:30:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01865,2026-01-08 20:00:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01866,2026-01-08 20:30:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01867,2026-01-08 21:00:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01868,2026-01-08 21:30:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01869,2026-01-08 22:00:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01870,2026-01-08 22:30:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01871,2026-01-08 23:00:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01872,2026-01-08 23:30:00,2026-01-08,8,1,January,Q1,2026,Thursday
DR01873,2026-01-09 00:00:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01874,2026-01-09 00:30:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01875,2026-01-09 01:00:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01876,2026-01-09 01:30:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01877,2026-01-09 02:00:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01878,2026-01-09 02:30:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01879,2026-01-09 03:00:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01880,2026-01-09 03:30:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01881,2026-01-09 04:00:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01882,2026-01-09 04:30:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01883,2026-01-09 05:00:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01884,2026-01-09 05:30:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01885,2026-01-09 06:00:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01886,2026-01-09 06:30:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01887,2026-01-09 07:00:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01888,2026-01-09 07:30:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01889,2026-01-09 08:00:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01890,2026-01-09 08:30:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01891,2026-01-09 09:00:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01892,2026-01-09 09:30:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01893,2026-01-09 10:00:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01894,2026-01-09 10:30:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01895,2026-01-09 11:00:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01896,2026-01-09 11:30:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01897,2026-01-09 12:00:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01898,2026-01-09 12:30:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01899,2026-01-09 13:00:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01900,2026-01-09 13:30:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01901,2026-01-09 14:00:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01902,2026-01-09 14:30:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01903,2026-01-09 15:00:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01904,2026-01-09 15:30:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01905,2026-01-09 16:00:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01906,2026-01-09 16:30:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01907,2026-01-09 17:00:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01908,2026-01-09 17:30:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01909,2026-01-09 18:00:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01910,2026-01-09 18:30:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01911,2026-01-09 19:00:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01912,2026-01-09 19:30:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01913,2026-01-09 20:00:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01914,2026-01-09 20:30:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01915,2026-01-09 21:00:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01916,2026-01-09 21:30:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01917,2026-01-09 22:00:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01918,2026-01-09 22:30:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01919,2026-01-09 23:00:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01920,2026-01-09 23:30:00,2026-01-09,9,1,January,Q1,2026,Friday
DR01921,2026-01-10 00:00:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01922,2026-01-10 00:30:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01923,2026-01-10 01:00:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01924,2026-01-10 01:30:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01925,2026-01-10 02:00:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01926,2026-01-10 02:30:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01927,2026-01-10 03:00:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01928,2026-01-10 03:30:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01929,2026-01-10 04:00:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01930,2026-01-10 04:30:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01931,2026-01-10 05:00:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01932,2026-01-10 05:30:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01933,2026-01-10 06:00:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01934,2026-01-10 06:30:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01935,2026-01-10 07:00:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01936,2026-01-10 07:30:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01937,2026-01-10 08:00:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01938,2026-01-10 08:30:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01939,2026-01-10 09:00:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01940,2026-01-10 09:30:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01941,2026-01-10 10:00:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01942,2026-01-10 10:30:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01943,2026-01-10 11:00:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01944,2026-01-10 11:30:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01945,2026-01-10 12:00:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01946,2026-01-10 12:30:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01947,2026-01-10 13:00:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01948,2026-01-10 13:30:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01949,2026-01-10 14:00:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01950,2026-01-10 14:30:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01951,2026-01-10 15:00:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01952,2026-01-10 15:30:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01953,2026-01-10 16:00:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01954,2026-01-10 16:30:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01955,2026-01-10 17:00:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01956,2026-01-10 17:30:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01957,2026-01-10 18:00:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01958,2026-01-10 18:30:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01959,2026-01-10 19:00:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01960,2026-01-10 19:30:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01961,2026-01-10 20:00:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01962,2026-01-10 20:30:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01963,2026-01-10 21:00:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01964,2026-01-10 21:30:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01965,2026-01-10 22:00:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01966,2026-01-10 22:30:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01967,2026-01-10 23:00:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01968,2026-01-10 23:30:00,2026-01-10,10,1,January,Q1,2026,Saturday
DR01969,2026-01-11 00:00:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR01970,2026-01-11 00:30:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR01971,2026-01-11 01:00:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR01972,2026-01-11 01:30:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR01973,2026-01-11 02:00:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR01974,2026-01-11 02:30:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR01975,2026-01-11 03:00:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR01976,2026-01-11 03:30:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR01977,2026-01-11 04:00:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR01978,2026-01-11 04:30:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR01979,2026-01-11 05:00:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR01980,2026-01-11 05:30:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR01981,2026-01-11 06:00:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR01982,2026-01-11 06:30:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR01983,2026-01-11 07:00:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR01984,2026-01-11 07:30:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR01985,2026-01-11 08:00:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR01986,2026-01-11 08:30:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR01987,2026-01-11 09:00:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR01988,2026-01-11 09:30:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR01989,2026-01-11 10:00:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR01990,2026-01-11 10:30:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR01991,2026-01-11 11:00:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR01992,2026-01-11 11:30:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR01993,2026-01-11 12:00:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR01994,2026-01-11 12:30:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR01995,2026-01-11 13:00:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR01996,2026-01-11 13:30:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR01997,2026-01-11 14:00:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR01998,2026-01-11 14:30:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR01999,2026-01-11 15:00:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR02000,2026-01-11 15:30:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR02001,2026-01-11 16:00:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR02002,2026-01-11 16:30:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR02003,2026-01-11 17:00:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR02004,2026-01-11 17:30:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR02005,2026-01-11 18:00:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR02006,2026-01-11 18:30:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR02007,2026-01-11 19:00:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR02008,2026-01-11 19:30:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR02009,2026-01-11 20:00:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR02010,2026-01-11 20:30:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR02011,2026-01-11 21:00:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR02012,2026-01-11 21:30:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR02013,2026-01-11 22:00:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR02014,2026-01-11 22:30:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR02015,2026-01-11 23:00:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR02016,2026-01-11 23:30:00,2026-01-11,11,1,January,Q1,2026,Sunday
DR02017,2026-01-12 00:00:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02018,2026-01-12 00:30:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02019,2026-01-12 01:00:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02020,2026-01-12 01:30:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02021,2026-01-12 02:00:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02022,2026-01-12 02:30:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02023,2026-01-12 03:00:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02024,2026-01-12 03:30:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02025,2026-01-12 04:00:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02026,2026-01-12 04:30:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02027,2026-01-12 05:00:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02028,2026-01-12 05:30:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02029,2026-01-12 06:00:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02030,2026-01-12 06:30:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02031,2026-01-12 07:00:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02032,2026-01-12 07:30:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02033,2026-01-12 08:00:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02034,2026-01-12 08:30:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02035,2026-01-12 09:00:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02036,2026-01-12 09:30:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02037,2026-01-12 10:00:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02038,2026-01-12 10:30:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02039,2026-01-12 11:00:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02040,2026-01-12 11:30:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02041,2026-01-12 12:00:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02042,2026-01-12 12:30:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02043,2026-01-12 13:00:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02044,2026-01-12 13:30:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02045,2026-01-12 14:00:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02046,2026-01-12 14:30:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02047,2026-01-12 15:00:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02048,2026-01-12 15:30:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02049,2026-01-12 16:00:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02050,2026-01-12 16:30:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02051,2026-01-12 17:00:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02052,2026-01-12 17:30:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02053,2026-01-12 18:00:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02054,2026-01-12 18:30:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02055,2026-01-12 19:00:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02056,2026-01-12 19:30:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02057,2026-01-12 20:00:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02058,2026-01-12 20:30:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02059,2026-01-12 21:00:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02060,2026-01-12 21:30:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02061,2026-01-12 22:00:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02062,2026-01-12 22:30:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02063,2026-01-12 23:00:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02064,2026-01-12 23:30:00,2026-01-12,12,1,January,Q1,2026,Monday
DR02065,2026-01-13 00:00:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02066,2026-01-13 00:30:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02067,2026-01-13 01:00:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02068,2026-01-13 01:30:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02069,2026-01-13 02:00:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02070,2026-01-13 02:30:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02071,2026-01-13 03:00:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02072,2026-01-13 03:30:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02073,2026-01-13 04:00:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02074,2026-01-13 04:30:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02075,2026-01-13 05:00:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02076,2026-01-13 05:30:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02077,2026-01-13 06:00:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02078,2026-01-13 06:30:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02079,2026-01-13 07:00:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02080,2026-01-13 07:30:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02081,2026-01-13 08:00:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02082,2026-01-13 08:30:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02083,2026-01-13 09:00:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02084,2026-01-13 09:30:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02085,2026-01-13 10:00:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02086,2026-01-13 10:30:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02087,2026-01-13 11:00:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02088,2026-01-13 11:30:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02089,2026-01-13 12:00:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02090,2026-01-13 12:30:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02091,2026-01-13 13:00:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02092,2026-01-13 13:30:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02093,2026-01-13 14:00:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02094,2026-01-13 14:30:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02095,2026-01-13 15:00:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02096,2026-01-13 15:30:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02097,2026-01-13 16:00:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02098,2026-01-13 16:30:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02099,2026-01-13 17:00:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02100,2026-01-13 17:30:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02101,2026-01-13 18:00:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02102,2026-01-13 18:30:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02103,2026-01-13 19:00:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02104,2026-01-13 19:30:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02105,2026-01-13 20:00:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02106,2026-01-13 20:30:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02107,2026-01-13 21:00:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02108,2026-01-13 21:30:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02109,2026-01-13 22:00:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02110,2026-01-13 22:30:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02111,2026-01-13 23:00:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02112,2026-01-13 23:30:00,2026-01-13,13,1,January,Q1,2026,Tuesday
DR02113,2026-01-14 00:00:00,2026-01-14,14,1,January,Q1,2026,Wednesday
DR02114,2026-01-14 00:30:00,2026-01-14,14,1,January,Q1,2026,Wednesday
DR02115,2026-01-14 01:00:00,2026-01-14,14,1,January,Q1,2026,Wednesday
DR02116,2026-01-14 01:30:00,2026-01-14,14,1,January,Q1,2026,Wednesday
DR02117,2026-01-14 02:00:00,2026-01-14,14,1,January,Q1,2026,Wednesday
DR02118,2026-01-14 02:30:00,2026-01-14,14,1,January,Q1,2026,Wednesday
DR02119,2026-01-14 03:00:00,2026-01-14,14,1,January,Q1,2026,Wednesday
DR02120,2026-01-14 03:30:00,2026-01-14,14,1,January,Q1,2026,Wednesday
DR02121,2026-01-14 04:00:00,2026-01-14,14,1,January,Q1,2026,Wednesday
DR02122,2026-01-14 04:30:00,2026-01-14,14,1,January,Q1,2026,Wednesday
DR02123,2026-01-14 05:00:00,2026-01-14,14,1,January,Q1,2026,Wednesday
DR02124,2026-01-14 05:30:00,2026-01-14,14,1,January,Q1,2026,Wednesday
DR02125,2026-01-14 06:00:00,2026-01-14,14,1,January,Q1,2026,Wednesday
DR02126,2026-01-14 06:30:00,2026-01-14,14,1,January,Q1,2026,Wednesday
DR02127,2026-01-14 07:00:00,2026-01-14,14,1,January,Q1,2026,Wednesday
DR02128,2026-01-14 07:30:00,2026-01-14,14,1,January,Q1,2026,Wednesday
DR02129,2026-01-14 08:00:00,2026-01-14,14,1,January,Q1,2026,Wednesday
DR02130,2026-01-14 08:30:00,2026-01-14,14,1,January,Q1,2026,Wednesday
DR02131,2026-01-14 09:00:00,2026-01-14,14,1,January,Q1,2026,Wednesday
DR02132,2026-01-14 09:30:00,2026-01-14,14,1,January,Q1,2026,Wednesday
DR02133,2026-01-14 10:00:00,2026-01-14,14,1,January,Q1,2026,Wednesday
DR02134,2026-01-14 10:30:00,2026-01-14,14,1,January,Q1,2026,Wednesday
DR02135,2026-01-14 11:00:00,2026-01-14,14,1,January,Q1,2026,Wednesday
DR02136,2026-01-14 11:30:00,2026-01-14,14,1,January,Q1,2026,Wednesday
DR02137,2026-01-14 12:00:00,2026-01-14,14,1,January,Q1,2026,Wednesday
DR02138,2026-01-14 12:30:00,2026-01-14,14,1,January,Q1,2026,Wednesday
